stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_desc,stop_timezone,wheelchair_boarding,level_id,platform_code
2370-4793,,Danilava,54.99085,25.56661,4793,https://www.visimarsrutai.lt/#/stop/result?stopId=4793,0,,,,0,,
2370-4941,,Varniškės,54.888984,25.315286,4941,https://www.visimarsrutai.lt/#/stop/result?stopId=4941,0,,,,0,,
2370-5161,,Medininkų st.,54.538423,25.645815,5161,https://www.visimarsrutai.lt/#/stop/result?stopId=5161,0,,,,0,,
2370-24468,,Skersinė,54.764708,25.271588,24468,https://www.visimarsrutai.lt/#/stop/result?stopId=24468,0,,,,0,,
2370-27557,,Šuneliai,54.936021,25.208352,27557,https://www.visimarsrutai.lt/#/stop/result?stopId=27557,0,,,,0,,
2370-27561,,Žalgirio stotelė,54.704129,25.284621,27561,https://www.visimarsrutai.lt/#/stop/result?stopId=27561,0,,,,0,,
2370-28147,,Skirgiškės,54.82863,25.363901,28147,https://www.visimarsrutai.lt/#/stop/result?stopId=28147,0,,,,0,,
2370-28160,,Rakšonis,54.994067,25.471086,28160,https://www.visimarsrutai.lt/#/stop/result?stopId=28160,0,,,,0,,
2370-28164,,Dailydėnai,54.921862,25.440719,28164,https://www.visimarsrutai.lt/#/stop/result?stopId=28164,0,,,,0,,
2370-28223,,Raudondvaris,54.873393,25.541728,28223,https://www.visimarsrutai.lt/#/stop/result?stopId=28223,0,,,,0,,
2370-6169,,Bubos,54.768669,25.023207,6169,https://www.visimarsrutai.lt/#/stop/result?stopId=6169,0,,,,0,,
2370-28225,,Miškonys,54.810785,25.415936,28225,https://www.visimarsrutai.lt/#/stop/result?stopId=28225,0,,,,0,,
2370-28230,,SB Rapsas',54.776603,25.479179,28230,https://www.visimarsrutai.lt/#/stop/result?stopId=28230,0,,,,0,,
2370-33122,,Vėtrungė,54.840963,25.467818,33122,https://www.visimarsrutai.lt/#/stop/result?stopId=33122,0,,,,0,,
2370-33187,,SB „Karačiūnai“,54.773597,25.407768,33187,https://www.visimarsrutai.lt/#/stop/result?stopId=33187,0,,,,0,,
2370-43197,,Žirnių st.,54.65534,25.30275,43197,https://www.visimarsrutai.lt/#/stop/result?stopId=43197,0,,,,0,,
2370-43881,,Purnuškių sodai,54.88943,25.297892,43881,https://www.visimarsrutai.lt/#/stop/result?stopId=43881,0,,,,0,,
2370-8065,,Pakenė,54.648654,25.59655,8065,https://www.visimarsrutai.lt/#/stop/result?stopId=8065,0,,,,0,,
2370-8720,,Nemenčinėlė,54.863979,25.301606,8720,https://www.visimarsrutai.lt/#/stop/result?stopId=8720,0,,,,0,,
2370-8724,,Raudondvaris,54.879718,25.530551,8724,https://www.visimarsrutai.lt/#/stop/result?stopId=8724,0,,,,0,,
2370-9067,,Kalveliai Ii,54.6317,25.69382,9067,https://www.visimarsrutai.lt/#/stop/result?stopId=9067,0,,,,0,,
2370-9431,,Drebulynės st.,54.447017,25.549118,9431,https://www.visimarsrutai.lt/#/stop/result?stopId=9431,0,,,,0,,
2370-9628,,Skirlėnai,54.970479,25.620013,9628,https://www.visimarsrutai.lt/#/stop/result?stopId=9628,0,,,,0,,
2370-9856,,Nemenčinė,54.846098,25.465124,9856,https://www.visimarsrutai.lt/#/stop/result?stopId=9856,0,,,,0,,
2370-10351,,Gegliškės,54.84544,25.270944,10351,https://www.visimarsrutai.lt/#/stop/result?stopId=10351,0,,,,0,,
2370-10854,,Ažulaukė,54.870678,25.352379,10854,https://www.visimarsrutai.lt/#/stop/result?stopId=10854,0,,,,0,,
2370-10907,,Arvydai,54.822911,25.560178,10907,https://www.visimarsrutai.lt/#/stop/result?stopId=10907,0,,,,0,,
2370-10934,,Savičiūnai,54.57289,25.566198,10934,https://www.visimarsrutai.lt/#/stop/result?stopId=10934,0,,,,0,,
2370-11829,,Nemenčinėlis,54.865387,25.292557,11829,https://www.visimarsrutai.lt/#/stop/result?stopId=11829,0,,,,0,,
2370-11917,,Melkys,54.866552,25.198249,11917,https://www.visimarsrutai.lt/#/stop/result?stopId=11917,0,,,,0,,
2370-11965,,Medininkai,54.543442,25.649418,11965,https://www.visimarsrutai.lt/#/stop/result?stopId=11965,0,,,,0,,
2370-12468,,1-osios Kabiškės,54.866202,25.463468,12468,https://www.visimarsrutai.lt/#/stop/result?stopId=12468,0,,,,0,,
2370-13353,,Čekoniškės,54.735255,25.080422,13353,https://www.visimarsrutai.lt/#/stop/result?stopId=13353,0,,,,0,,
2370-14277,,Paberžė 2,54.952944,25.233337,14277,https://www.visimarsrutai.lt/#/stop/result?stopId=14277,0,,,,0,,
2370-15036,,Rūžiškės,54.915544,25.599665,15036,https://www.visimarsrutai.lt/#/stop/result?stopId=15036,0,,,,0,,
2370-15054,,2-osios Kabiškės,54.87111,25.452509,15054,https://www.visimarsrutai.lt/#/stop/result?stopId=15054,0,,,,0,,
2370-15463,,Našiūnai,55.020595,25.522144,15463,https://www.visimarsrutai.lt/#/stop/result?stopId=15463,0,,,,0,,
2370-15733,,Naujasėdžiai,54.926471,25.332825,15733,https://www.visimarsrutai.lt/#/stop/result?stopId=15733,0,,,,0,,
2370-15969,,Stauniškės,54.642159,25.649045,15969,https://www.visimarsrutai.lt/#/stop/result?stopId=15969,0,,,,0,,
2370-16318,,Miškadvaris,54.857344,25.264119,16318,https://www.visimarsrutai.lt/#/stop/result?stopId=16318,0,,,,0,,
2370-16362,,Kaušiadala,54.922633,25.237067,16362,https://www.visimarsrutai.lt/#/stop/result?stopId=16362,0,,,,0,,
2370-17401,,Rudaminos paukštynas,54.59484,25.32915,17401,https://www.visimarsrutai.lt/#/stop/result?stopId=17401,0,,link miesto,,0,,
2370-17481,,Papiškės,54.71607,25.13202,17481,https://www.visimarsrutai.lt/#/stop/result?stopId=17481,0,,iš miesto,,0,,
2370-17520,,Kryžkelė,54.70405,25.20941,17520,https://www.visimarsrutai.lt/#/stop/result?stopId=17520,0,,,,0,,
2370-17386,,Basiukai,54.61052,25.31098,17386,https://www.visimarsrutai.lt/#/stop/result?stopId=17386,0,,iš centro,,0,,
2370-16942,,Santariškės,54.75286,25.28031,16942,https://www.visimarsrutai.lt/#/stop/result?stopId=16942,0,,iš centro,,0,,
2370-8745,,Pakrauglė,54.875194,25.516816,8745,https://www.visimarsrutai.lt/#/stop/result?stopId=8745,0,,,,0,,
2370-6977,,Ožionių st.,54.472182,25.488031,6977,https://www.visimarsrutai.lt/#/stop/result?stopId=6977,0,,,,0,,
2370-29045,,Galvės,54.632592,25.150534,29045,https://www.visimarsrutai.lt/#/stop/result?stopId=29045,0,,,,0,,
2370-21423,,Molėtų plentas,54.749843,25.277956,21423,https://www.visimarsrutai.lt/#/stop/result?stopId=21423,0,,,,0,,
2370-24428,,Smėlynė,54.754474,25.365047,24428,https://www.visimarsrutai.lt/#/stop/result?stopId=24428,0,,,,0,,
2370-17467,,Pajautos st.,54.71018,25.17608,17467,https://www.visimarsrutai.lt/#/stop/result?stopId=17467,0,,link centro,,0,,
2370-17755,,Pelesos st.,54.67085,25.28921,17755,https://www.visimarsrutai.lt/#/stop/result?stopId=17755,0,,link Dzūkų g.,,0,,
2370-15437,,Kraujaleidžiai,55.049825,25.256605,15437,https://www.visimarsrutai.lt/#/stop/result?stopId=15437,0,,,,0,,
2370-3784,,Akuotninkai,54.860299,25.644716,3784,https://www.visimarsrutai.lt/#/stop/result?stopId=3784,0,,,,0,,
2370-3895,,Pagojis,54.589131,25.738109,3895,https://www.visimarsrutai.lt/#/stop/result?stopId=3895,0,,,,0,,
2370-21516,,Kyviškės,54.662321,25.499772,21516,https://www.visimarsrutai.lt/#/stop/result?stopId=21516,0,,,,0,,
2370-21521,,9 kilometras,54.657687,25.374105,21521,https://www.visimarsrutai.lt/#/stop/result?stopId=21521,0,,,,0,,
2370-21934,,Rudamina Ii,54.583547,25.357015,21934,https://www.visimarsrutai.lt/#/stop/result?stopId=21934,0,,,,0,,
2370-3967,,Miškų urėdija,54.837412,25.473358,3967,https://www.visimarsrutai.lt/#/stop/result?stopId=3967,0,,,,0,,
2370-3978,,Varkalabiškės,54.547838,25.500919,3978,https://www.visimarsrutai.lt/#/stop/result?stopId=3978,0,,,,0,,
2370-4151,,Ponasai,54.964245,25.498706,4151,https://www.visimarsrutai.lt/#/stop/result?stopId=4151,0,,,,0,,
2370-4760,,Guopstos,54.561089,25.033397,4760,https://www.visimarsrutai.lt/#/stop/result?stopId=4760,0,,,,0,,
2370-4865,,Pašiliai,54.843972,25.283667,4865,https://www.visimarsrutai.lt/#/stop/result?stopId=4865,0,,,,0,,
2370-27225,,Šumsko kryptis,54.659005,25.364328,27225,https://www.visimarsrutai.lt/#/stop/result?stopId=27225,0,,,,0,,
2370-5543,,Keipūnų st.,54.501879,25.609439,5543,https://www.visimarsrutai.lt/#/stop/result?stopId=5543,0,,,,0,,
2370-5544,,Didieji Medininkai,54.573437,25.741847,5544,https://www.visimarsrutai.lt/#/stop/result?stopId=5544,0,,,,0,,
2370-5737,,Ponasai,54.963164,25.497744,5737,https://www.visimarsrutai.lt/#/stop/result?stopId=5737,0,,,,0,,
2370-5745,,3-osios Kabiškės,54.875675,25.453674,5745,https://www.visimarsrutai.lt/#/stop/result?stopId=5745,0,,,,0,,
2370-5850,,Vėtrungė,54.837904,25.464442,5850,https://www.visimarsrutai.lt/#/stop/result?stopId=5850,0,,,,0,,
2370-5941,,Gulbinai,54.791219,25.275603,5941,https://www.visimarsrutai.lt/#/stop/result?stopId=5941,0,,,,0,,
2370-6142,,Jociūnų st.,54.489936,25.5518,6142,https://www.visimarsrutai.lt/#/stop/result?stopId=6142,0,,,,0,,
2370-6150,,Alaburdiškių st.,54.512693,25.620877,6150,https://www.visimarsrutai.lt/#/stop/result?stopId=6150,0,,,,0,,
2370-27545,,Baltupiai,54.728066,25.280067,27545,https://www.visimarsrutai.lt/#/stop/result?stopId=27545,0,,,,0,,
2370-28159,,Mokykla,54.847412,25.47558,28159,https://www.visimarsrutai.lt/#/stop/result?stopId=28159,0,,,,0,,
2370-29585,,Smalinės,54.708673,25.187716,29585,https://www.visimarsrutai.lt/#/stop/result?stopId=29585,0,,,,0,,
2370-31784,,Alyvų st.,54.80492,25.27128,31784,https://www.visimarsrutai.lt/#/stop/result?stopId=31784,0,,link Riešės,,0,,
2370-6990,,Šatrininkai,54.651262,25.484931,6990,https://www.visimarsrutai.lt/#/stop/result?stopId=6990,0,,,,0,,
2370-8009,,Ažulaukė,54.87049,25.351375,8009,https://www.visimarsrutai.lt/#/stop/result?stopId=8009,0,,,,0,,
2370-43903,,Pašiliai,54.835585,25.297551,43903,https://www.visimarsrutai.lt/#/stop/result?stopId=43903,0,,,,0,,
2370-8770,,Barkuškių st.,54.489765,25.454106,8770,https://www.visimarsrutai.lt/#/stop/result?stopId=8770,0,,,,0,,
2370-8772,,1-ieji Žemaitėliai,54.555206,25.562499,8772,https://www.visimarsrutai.lt/#/stop/result?stopId=8772,0,,,,0,,
2370-8773,,Svironys,54.559835,25.559608,8773,https://www.visimarsrutai.lt/#/stop/result?stopId=8773,0,,,,0,,
2370-8780,,Tumosai,54.525853,25.579373,8780,https://www.visimarsrutai.lt/#/stop/result?stopId=8780,0,,,,0,,
2370-9453,,Kena,54.649099,25.619602,9453,https://www.visimarsrutai.lt/#/stop/result?stopId=9453,0,,,,0,,
2370-9642,,Balėnai,54.861341,25.65874,9642,https://www.visimarsrutai.lt/#/stop/result?stopId=9642,0,,,,0,,
2370-9694,,Koplyčnikai,54.717353,25.097733,9694,https://www.visimarsrutai.lt/#/stop/result?stopId=9694,0,,,,0,,
2370-10254,,Savičiūnai,54.57214,25.567103,10254,https://www.visimarsrutai.lt/#/stop/result?stopId=10254,0,,,,0,,
2370-10883,,Sapiegiškės,54.951966,25.669399,10883,https://www.visimarsrutai.lt/#/stop/result?stopId=10883,0,,,,0,,
2370-11309,,Katiliai,54.628532,25.404167,11309,https://www.visimarsrutai.lt/#/stop/result?stopId=11309,0,,,,0,,
2370-11321,,Kryžkelis,54.605899,25.541867,11321,https://www.visimarsrutai.lt/#/stop/result?stopId=11321,0,,,,0,,
2370-11387,,Mikniškių st.,54.448637,25.529928,11387,https://www.visimarsrutai.lt/#/stop/result?stopId=11387,0,,,,0,,
2370-11397,,Pakenė,54.648827,25.595907,11397,https://www.visimarsrutai.lt/#/stop/result?stopId=11397,0,,,,0,,
2370-11915,,Šilėnai,54.72242,25.083759,11915,https://www.visimarsrutai.lt/#/stop/result?stopId=11915,0,,,,0,,
2370-11975,,Barskunai,54.918125,25.123509,11975,https://www.visimarsrutai.lt/#/stop/result?stopId=11975,0,,,,0,,
2370-12417,,Babriškės,54.902759,25.242903,12417,https://www.visimarsrutai.lt/#/stop/result?stopId=12417,0,,,,0,,
2370-12728,,2-oji Žalioji,54.543972,25.395084,12728,https://www.visimarsrutai.lt/#/stop/result?stopId=12728,0,,,,0,,
2370-12737,,Rastinėnų mokykla,54.763871,25.041472,12737,https://www.visimarsrutai.lt/#/stop/result?stopId=12737,0,,,,0,,
2370-12969,,Tarpučių st.,54.496622,25.597221,12969,https://www.visimarsrutai.lt/#/stop/result?stopId=12969,0,,,,0,,
2370-13310,,Akmena,55.01689,25.252878,13310,https://www.visimarsrutai.lt/#/stop/result?stopId=13310,0,,,,0,,
2370-13710,,Maišiagala,54.870725,25.062918,13710,https://www.visimarsrutai.lt/#/stop/result?stopId=13710,0,,,,0,,
2370-14334,,Burkila,55.005641,25.253064,14334,https://www.visimarsrutai.lt/#/stop/result?stopId=14334,0,,,,0,,
2370-14497,,Sužionys,54.994027,25.509406,14497,https://www.visimarsrutai.lt/#/stop/result?stopId=14497,0,,,,0,,
2370-14722,,Kukutiškės,54.834645,25.493892,14722,https://www.visimarsrutai.lt/#/stop/result?stopId=14722,0,,,,0,,
2370-15132,,Gulbinė,54.561569,25.585538,15132,https://www.visimarsrutai.lt/#/stop/result?stopId=15132,0,,,,0,,
2370-15423,,Pikeliškių mokykla,54.883847,25.243526,15423,https://www.visimarsrutai.lt/#/stop/result?stopId=15423,0,,,,0,,
2370-15450,,Miškadvaris,54.85641,25.264133,15450,https://www.visimarsrutai.lt/#/stop/result?stopId=15450,0,,,,0,,
2370-15671,,3-iosios Akmeniškės,54.519595,25.490907,15671,https://www.visimarsrutai.lt/#/stop/result?stopId=15671,0,,,,0,,
2370-15740,,Pociūnai,55.025998,25.345824,15740,https://www.visimarsrutai.lt/#/stop/result?stopId=15740,0,,,,0,,
2370-16351,,Dvariškės Ii,54.653479,25.540018,16351,https://www.visimarsrutai.lt/#/stop/result?stopId=16351,0,,,,0,,
2370-16603,,Pagojis,54.590126,25.737669,16603,https://www.visimarsrutai.lt/#/stop/result?stopId=16603,0,,,,0,,
2370-17351,,Spaudos rūmai,54.70263,25.22377,17351,https://www.visimarsrutai.lt/#/stop/result?stopId=17351,0,,link Lazdynų,,0,,
2370-17458,,Pajautos st.,54.7105,25.17406,17458,https://www.visimarsrutai.lt/#/stop/result?stopId=17458,0,,į centrą,,0,,
2370-10915,,Pailgė,54.905354,25.56892,10915,https://www.visimarsrutai.lt/#/stop/result?stopId=10915,0,,,,0,,
2370-23608,,Pelesos st.,54.671187,25.291111,23608,https://www.visimarsrutai.lt/#/stop/result?stopId=23608,0,,,,0,,
2370-29582,,Karveliškės,54.709381,25.100974,29582,https://www.visimarsrutai.lt/#/stop/result?stopId=29582,0,,,,0,,
2370-29587,,Vydūno,54.70728,25.18031,29587,https://www.visimarsrutai.lt/#/stop/result?stopId=29587,0,,,,0,,
2370-20094,,Nemenčinės plentas,54.723956,25.320469,20094,https://www.visimarsrutai.lt/#/stop/result?stopId=20094,0,,,,0,,
2370-23601,,Miško parkas,54.636828,25.303029,23601,https://www.visimarsrutai.lt/#/stop/result?stopId=23601,0,,,,0,,
2370-24424,,Karačiūnai,54.773189,25.383106,24424,https://www.visimarsrutai.lt/#/stop/result?stopId=24424,0,,,,0,,
2370-24466,,Baltupiai,54.72706,25.27996,24466,https://www.visimarsrutai.lt/#/stop/result?stopId=24466,0,,,,0,,
2370-9671,,Pociūnai,55.025234,25.345293,9671,https://www.visimarsrutai.lt/#/stop/result?stopId=9671,0,,,,0,,
2370-16352,,Santaka,55.030271,25.249873,16352,https://www.visimarsrutai.lt/#/stop/result?stopId=16352,0,,,,0,,
2370-13867,,Giedraičiai,55.073399,25.261177,13867,https://www.visimarsrutai.lt/#/stop/result?stopId=13867,0,,,,0,,
2370-3745,,Pušinė,54.836487,25.551437,3745,https://www.visimarsrutai.lt/#/stop/result?stopId=3745,0,,,,0,,
2370-3882,,Dirmeitai,55.013133,25.407309,3882,https://www.visimarsrutai.lt/#/stop/result?stopId=3882,0,,,,0,,
2370-3893,,Pakrauglė,54.875274,25.517456,3893,https://www.visimarsrutai.lt/#/stop/result?stopId=3893,0,,,,0,,
2370-3904,,1-asis Šumskas,54.608119,25.719666,3904,https://www.visimarsrutai.lt/#/stop/result?stopId=3904,0,,,,0,,
2370-3912,,2-osios Kabiškės,54.867217,25.462498,3912,https://www.visimarsrutai.lt/#/stop/result?stopId=3912,0,,,,0,,
2370-21523,,32 kilometras,54.618452,25.71911,21523,https://www.visimarsrutai.lt/#/stop/result?stopId=21523,0,,,,0,,
2370-21931,,Rakonys,54.508161,25.433455,21931,https://www.visimarsrutai.lt/#/stop/result?stopId=21931,0,,,,0,,
2370-21933,,Akmeniškės Ii,54.518624,25.474463,21933,https://www.visimarsrutai.lt/#/stop/result?stopId=21933,0,,,,0,,
2370-22024,,Ančeriškės,54.522478,25.521592,22024,https://www.visimarsrutai.lt/#/stop/result?stopId=22024,0,,,,0,,
2370-23602,,Miško parkas,54.636227,25.303256,23602,https://www.visimarsrutai.lt/#/stop/result?stopId=23602,0,,,,0,,
2370-24418,,Antaviliai,54.798759,25.39793,24418,https://www.visimarsrutai.lt/#/stop/result?stopId=24418,0,,,,0,,
2370-24430,,Svajonių,54.733914,25.33682,24430,https://www.visimarsrutai.lt/#/stop/result?stopId=24430,0,,,,0,,
2370-24440,,Kirnė,55.00111,25.512759,24440,https://www.visimarsrutai.lt/#/stop/result?stopId=24440,0,,,,0,,
2370-24442,,Sersabaliai,54.839858,25.561176,24442,https://www.visimarsrutai.lt/#/stop/result?stopId=24442,0,,,,0,,
2370-5162,,Pakalniai,54.569936,25.36311,5162,https://www.visimarsrutai.lt/#/stop/result?stopId=5162,0,,,,0,,
2370-27167,,Beržų st.,54.80761,25.24898,27167,https://www.visimarsrutai.lt/#/stop/result?stopId=27167,0,,link Molėtų pl.,,0,,
2370-5945,,Kineliai,54.595291,25.313818,5945,https://www.visimarsrutai.lt/#/stop/result?stopId=5945,0,,,,0,,
2370-27547,,Skersinė,54.76529,25.271727,27547,https://www.visimarsrutai.lt/#/stop/result?stopId=27547,0,,,,0,,
2370-27559,,Paberžinė,54.923462,25.167399,27559,https://www.visimarsrutai.lt/#/stop/result?stopId=27559,0,,,,0,,
2370-28158,,Gėla,54.85482,25.519912,28158,https://www.visimarsrutai.lt/#/stop/result?stopId=28158,0,,,,0,,
2370-28161,,Bildūnai,55.003361,25.478722,28161,https://www.visimarsrutai.lt/#/stop/result?stopId=28161,0,,,,0,,
2370-28162,,Gaukštonys,54.873602,25.43058,28162,https://www.visimarsrutai.lt/#/stop/result?stopId=28162,0,,,,0,,
2370-28163,,Širvydiškės,54.927299,25.430444,28163,https://www.visimarsrutai.lt/#/stop/result?stopId=28163,0,,,,0,,
2370-6166,,40 km,54.86297,25.21314,6166,https://www.visimarsrutai.lt/#/stop/result?stopId=6166,0,,,,0,,
2370-6191,,Rimošių st.,54.444446,25.569347,6191,https://www.visimarsrutai.lt/#/stop/result?stopId=6191,0,,,,0,,
2370-6206,,Punžunys,54.862424,25.68291,6206,https://www.visimarsrutai.lt/#/stop/result?stopId=6206,0,,,,0,,
2370-6681,,Kuna,54.867217,25.388386,6681,https://www.visimarsrutai.lt/#/stop/result?stopId=6681,0,,,,0,,
2370-29594,,Spaudos rūmai,54.703555,25.223235,29594,https://www.visimarsrutai.lt/#/stop/result?stopId=29594,0,,,,0,,
2370-29626,,SB Vakaras,54.794935,25.468881,29626,https://www.visimarsrutai.lt/#/stop/result?stopId=29626,0,,,,0,,
2370-33110,,Juodegliai,54.796539,25.463878,33110,https://www.visimarsrutai.lt/#/stop/result?stopId=33110,0,,,,0,,
2370-33117,,Mokykla,54.801402,25.516159,33117,https://www.visimarsrutai.lt/#/stop/result?stopId=33117,0,,,,0,,
2370-4779,,Nemėžis,54.640483,25.356399,4779,https://www.visimarsrutai.lt/#/stop/result?stopId=4779,0,,,,0,,
2370-6976,,S.b. Vėtrungė,54.765548,25.034694,6976,https://www.visimarsrutai.lt/#/stop/result?stopId=6976,0,,,,0,,
2370-6981,,Barskunai,54.918511,25.124563,6981,https://www.visimarsrutai.lt/#/stop/result?stopId=6981,0,,,,0,,
2370-7007,,Rūdinė,54.579275,25.589319,7007,https://www.visimarsrutai.lt/#/stop/result?stopId=7007,0,,,,0,,
2370-7106,,Katiliai,54.628655,25.402659,7106,https://www.visimarsrutai.lt/#/stop/result?stopId=7106,0,,,,0,,
2370-8005,,Skrudėnai,54.871223,25.163136,8005,https://www.visimarsrutai.lt/#/stop/result?stopId=8005,0,,,,0,,
2370-33189,,SB Rapsas',54.77657,25.478954,33189,https://www.visimarsrutai.lt/#/stop/result?stopId=33189,0,,,,0,,
2370-8489,,Veriškės,54.896945,25.47721,8489,https://www.visimarsrutai.lt/#/stop/result?stopId=8489,0,,,,0,,
2370-8734,,Visalaukė,55.001714,25.351204,8734,https://www.visimarsrutai.lt/#/stop/result?stopId=8734,0,,,,0,,
2370-8797,,Tarpučių st.,54.496308,25.596629,8797,https://www.visimarsrutai.lt/#/stop/result?stopId=8797,0,,,,0,,
2370-9433,,Dvariškės Ii,54.653663,25.538583,9433,https://www.visimarsrutai.lt/#/stop/result?stopId=9433,0,,,,0,,
2370-9451,,Pikeliškės,54.877211,25.246252,9451,https://www.visimarsrutai.lt/#/stop/result?stopId=9451,0,,,,0,,
2370-12375,,Giedraičiai,55.074437,25.260452,12375,https://www.visimarsrutai.lt/#/stop/result?stopId=12375,0,,,,0,,
2370-12424,,Šatrininkai,54.651268,25.483846,12424,https://www.visimarsrutai.lt/#/stop/result?stopId=12424,0,,,,0,,
2370-12463,,V. Sirokomlęs muziejus,54.617557,25.469207,12463,https://www.visimarsrutai.lt/#/stop/result?stopId=12463,0,,,,0,,
2370-12713,,Bubos,54.76913,25.022733,12713,https://www.visimarsrutai.lt/#/stop/result?stopId=12713,0,,,,0,,
2370-13393,,Rimošių st.,54.444368,25.571141,13393,https://www.visimarsrutai.lt/#/stop/result?stopId=13393,0,,,,0,,
2370-14331,,Verbuškės,54.654188,25.520648,14331,https://www.visimarsrutai.lt/#/stop/result?stopId=14331,0,,,,0,,
2370-14689,,Posūkis,54.626402,25.3931,14689,https://www.visimarsrutai.lt/#/stop/result?stopId=14689,0,,,,0,,
2370-14757,,Varniškės,54.888604,25.31489,14757,https://www.visimarsrutai.lt/#/stop/result?stopId=14757,0,,,,0,,
2370-14814,,Alaburdiškių st.,54.51222,25.620321,14814,https://www.visimarsrutai.lt/#/stop/result?stopId=14814,0,,,,0,,
2370-15139,,V. Sirokomlęs muziejus,54.618005,25.467505,15139,https://www.visimarsrutai.lt/#/stop/result?stopId=15139,0,,,,0,,
2370-15711,,Šventininkų sankryža,54.575757,25.052969,15711,https://www.visimarsrutai.lt/#/stop/result?stopId=15711,0,,,,0,,
2370-16360,,Sadūniškės,54.651974,25.562324,16360,https://www.visimarsrutai.lt/#/stop/result?stopId=16360,0,,,,0,,
2370-16563,,Posūkis,54.627282,25.392323,16563,https://www.visimarsrutai.lt/#/stop/result?stopId=16563,0,,,,0,,
2370-17516,,Šumsko kryptis,54.65889,25.3644,17516,https://www.visimarsrutai.lt/#/stop/result?stopId=17516,0,,įlaipinimas,,0,,
2370-20225,,Nemenčinės girininkija,54.860362,25.485619,20225,https://www.visimarsrutai.lt/#/stop/result?stopId=20225,0,,,,0,,
2370-17053,,Kaukaro st.,54.70555,25.21579,17053,https://www.visimarsrutai.lt/#/stop/result?stopId=17053,0,,link centro,,0,,
2370-4986,,Bedugnė,54.498768,25.442061,4986,https://www.visimarsrutai.lt/#/stop/result?stopId=4986,0,,,,0,,
2370-6928,,11-as kilometras,54.535252,25.410438,6928,https://www.visimarsrutai.lt/#/stop/result?stopId=6928,0,,,,0,,
2370-10741,,11-as kilometras,54.534602,25.411311,10741,https://www.visimarsrutai.lt/#/stop/result?stopId=10741,0,,,,0,,
2370-14806,,Juočikiai,54.523924,25.419246,14806,https://www.visimarsrutai.lt/#/stop/result?stopId=14806,0,,,,0,,
2370-23534,,Lydos st.,54.625451,25.305544,23534,https://www.visimarsrutai.lt/#/stop/result?stopId=23534,0,,,,0,,
2370-23535,,Lydos st.,54.625329,25.305401,23535,https://www.visimarsrutai.lt/#/stop/result?stopId=23535,0,,,,0,,
2370-23605,,Žirnių st.,54.654964,25.303038,23605,https://www.visimarsrutai.lt/#/stop/result?stopId=23605,0,,,,0,,
2370-23606,,Žirnių st.,54.65318,25.302653,23606,https://www.visimarsrutai.lt/#/stop/result?stopId=23606,0,,,,0,,
2370-7562,,Riešė,54.804853,25.273572,7562,https://www.visimarsrutai.lt/#/stop/result?stopId=7562,0,,,,0,,
2370-20081,,Vaduvos,54.64437,25.206463,20081,https://www.visimarsrutai.lt/#/stop/result?stopId=20081,0,,,,0,,
2370-24422,,Šilas,54.783262,25.383763,24422,https://www.visimarsrutai.lt/#/stop/result?stopId=24422,0,,,,0,,
2370-24453,,Pramogų arena,54.714344,25.286718,24453,https://www.visimarsrutai.lt/#/stop/result?stopId=24453,0,,,,0,,
2370-24455,,Jeruzalė,54.742807,25.276862,24455,https://www.visimarsrutai.lt/#/stop/result?stopId=24455,0,,,,0,,
2370-24464,,Jeruzalė,54.743887,25.277762,24464,https://www.visimarsrutai.lt/#/stop/result?stopId=24464,0,,,,0,,
2370-27562,,D. Riešė,54.807058,25.25667,27562,https://www.visimarsrutai.lt/#/stop/result?stopId=27562,0,,,,0,,
2370-17493,,Įsruties st.,54.70994,25.18293,17493,https://www.visimarsrutai.lt/#/stop/result?stopId=17493,0,,link centro,,0,,
2370-34462,,Kreivalaužiai,54.834852,25.458962,34462,https://www.visimarsrutai.lt/#/stop/result?stopId=34462,0,,,,0,,
2370-15441,,Gegliškės,54.846264,25.270768,15441,https://www.visimarsrutai.lt/#/stop/result?stopId=15441,0,,,,0,,
2370-10713,,Riešė,54.806107,25.273595,10713,https://www.visimarsrutai.lt/#/stop/result?stopId=10713,0,,,,0,,
2370-3753,,Bezdonių sankryža,54.830932,25.517047,3753,https://www.visimarsrutai.lt/#/stop/result?stopId=3753,0,,,,0,,
2370-3891,,Meškonys,54.931595,25.309025,3891,https://www.visimarsrutai.lt/#/stop/result?stopId=3891,0,,,,0,,
2370-3892,,Barvoniškės,54.581786,25.742294,3892,https://www.visimarsrutai.lt/#/stop/result?stopId=3892,0,,,,0,,
2370-3908,,Raudondvaris,54.826606,25.275642,3908,https://www.visimarsrutai.lt/#/stop/result?stopId=3908,0,,,,0,,
2370-21426,,Trakų vokė,54.62372,25.11011,21426,https://www.visimarsrutai.lt/#/stop/result?stopId=21426,0,,,,0,,
2370-21427,,Trakų vokė,54.624074,25.112675,21427,https://www.visimarsrutai.lt/#/stop/result?stopId=21427,0,,,,0,,
2370-21552,,Naujosios Vilnios sankryža,54.653219,25.41063,21552,https://www.visimarsrutai.lt/#/stop/result?stopId=21552,0,,,,0,,
2370-21562,,Posūkis į Kyviškes,54.653582,25.50198,21562,https://www.visimarsrutai.lt/#/stop/result?stopId=21562,0,,,,0,,
