stop_id,stop_name,stop_lat,stop_lon,stop_code,stop_desc,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_timezone,vehicle_type,platform_code,level_id,mta_stop_id,regional_fare_card,tts_stop_name
4970,"2-ieji Pakonys",54.761795,25.051003,,,4970,"https://www.visimarsrutai.lt/#/stop/result?stopId=4970",,,,,,,,,,
4977,Šilėnai,54.723005,25.083034,,,4977,"https://www.visimarsrutai.lt/#/stop/result?stopId=4977",,,,,,,,,,
4986,Bedugnė,54.498768,25.442061,,,4986,"https://www.visimarsrutai.lt/#/stop/result?stopId=4986",,,,,,,,,,
5161,"Medininkų st.",54.538423,25.645815,,,5161,"https://www.visimarsrutai.lt/#/stop/result?stopId=5161",,,,,,,,,,
5162,Pakalniai,54.569936,25.363110,,,5162,"https://www.visimarsrutai.lt/#/stop/result?stopId=5162",,,,,,,,,,
5169,Slabada,54.714596,25.622349,,,5169,"https://www.visimarsrutai.lt/#/stop/result?stopId=5169",,,,,,,,,,
5174,Nemenčinėlis,54.865698,25.291192,,,5174,"https://www.visimarsrutai.lt/#/stop/result?stopId=5174",,,,,,,,,,
5179,"Rastinėnų mokykla",54.763233,25.043670,,,5179,"https://www.visimarsrutai.lt/#/stop/result?stopId=5179",,,,,,,,,,
5208,"B. Vokės 2",54.452266,25.119565,,,5208,"https://www.visimarsrutai.lt/#/stop/result?stopId=5208",,,,,,,,,,
5470,Spreiniai,54.969144,25.276018,,,5470,"https://www.visimarsrutai.lt/#/stop/result?stopId=5470",,,,,,,,,,
5485,Šriubiškės,54.939408,25.252845,,,5485,"https://www.visimarsrutai.lt/#/stop/result?stopId=5485",,,,,,,,,,
